month,day,hour,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
11,6,19,90,67,40,90,51,8,7,106,54,34,101,76,78,0.8,0.5
11,6,20,102,76,42,100,54,7,7,93,57,27,101,74,78,0.9,0.5
11,6,21,108,81,45,100,57,7,7,103,60,14,101,67,78,0.9,0.5
11,6,22,103,77,47,103,60,7,7,117,63,5,101,56,78,1,0.5
11,6,23,104,78,50,103,63,8,7,122,67,5,101,45,78,1,0.6
11,7,0,104,78,53,101,66,8,8,114,70,4,101,33,78,1,0.6
11,7,1,98,73,55,95,68,8,8,107,72,4,101,4,4,1,0.6
11,7,2,93,69,57,96,71,8,8,105,74,4,101,4,4,1,0.7
11,7,3,95,71,59,87,73,8,8,86,75,4,101,4,4,1,0.7
11,7,4,100,75,61,82,75,8,8,89,77,4,101,4,4,1,0.7
11,7,5,105,79,63,90,77,10,8,90,78,4,101,4,4,1,0.7
11,7,6,110,83,66,96,80,11,8,87,80,4,101,4,4,1.1,0.8
11,7,7,118,89,68,96,83,11,9,83,82,5,101,4,4,1.1,0.8
11,7,8,124,94,70,92,85,11,9,73,83,9,101,5,5,1.1,0.8
11,7,9,127,96,72,98,87,12,9,74,84,18,101,6,6,1.2,0.9
11,7,10,128,97,75,103,90,15,9,82,85,28,101,10,10,1.3,0.9
11,7,11,132,100,77,126,93,16,10,82,87,44,101,14,14,1.2,0.9
11,7,12,119,90,78,102,94,15,10,51,86,94,101,26,26,1.1,0.9
11,7,13,98,73,79,85,94,14,10,44,85,106,106,38,38,0.9,1
11,7,14,95,71,79,89,95,16,10,50,85,112,112,52,52,1,1
11,7,15,102,76,79,91,95,18,10,41,84,131,131,68,68,1,1
11,7,16,113,85,79,100,96,14,11,43,83,141,141,84,84,1,1
11,7,17,122,92,81,96,96,15,11,48,82,138,141,99,99,1,1
11,7,18,119,90,82,104,97,11,11,57,81,118,141,110,110,0.9,1
11,7,19,114,86,82,106,98,11,11,78,80,93,141,117,117,0.9,1
11,7,20,129,98,83,122,98,10,11,93,80,62,141,113,117,1,1
11,7,21,140,107,84,122,99,10,11,89,79,54,141,106,117,1,1
11,7,22,137,104,86,119,100,11,12,91,78,40,141,97,117,1,1
11,7,23,110,83,86,110,100,11,12,64,76,52,141,87,117,0.8,1
11,8,0,92,68,85,103,100,12,12,51,73,56,141,77,117,0.6,1
11,8,1,89,66,85,110,101,10,12,54,71,50,141,50,50,0.6,1
11,8,2,93,69,85,111,102,11,12,58,69,45,141,48,50,0.6,1
11,8,3,89,66,85,117,103,11,12,65,68,38,141,44,50,0.7,1
11,8,4,100,75,85,123,105,13,12,75,68,29,141,40,50,0.9,1
11,8,5,110,83,85,132,106,15,13,84,67,20,141,36,50,1.1,1
11,8,6,123,93,85,135,108,16,13,88,67,16,141,33,50,1.3,1
11,8,7,136.5,104,86,144,110.5,15,13,78.5,67,36,141,33.5,50,1.2,1
11,8,8,150,115,87,153,113,14,13,69,67,56,141,34,50,1.1,1
11,8,9,178,134,89,158,115,12,13,62,67,77,141,38,50,1,1
11,8,10,176,133,90,145,117,10,13,44,65,106,141,45,50,0.9,1
11,8,11,127,96,90,107,116,10,13,26,63,112,141,55,55,0.7,0.9
11,8,12,84,62,89,89,115,8,12,14,61,105,141,64,64,0.4,0.9
11,8,13,75,39,87,99,116,8,12,16,60,105,141,75,75,0.4,0.9
11,8,14,83,36,86,116,117,8,12,16,59,110,141,86,86,0.4,0.9
11,8,15,89,33,84,128,119,9,12,17,58,122,141,99,99,0.4,0.8
11,8,16,93,39,82,136,120,8,11,19,57,118,138,107,107,0.4,0.8
11,8,17,93,39,80,136,122,7,11,20,56,105,122,110,110,0.3,0.8
11,8,18,87,32,78,123,123,6,11,22,54,92,122,109,110,0.3,0.7
11,8,19,87,35,75,123,123,6,10,28,52,80,122,105,110,0.3,0.7
11,8,20,89,31,73,128,124,6,10,31,50,77,122,101,110,0.3,0.7
11,8,21,97,31,69,144,125,6,10,33,47,71,122,97,110,0.4,0.7
11,8,22,93,34,66,136,125,6,10,34,45,63,122,91,110,0.4,0.6
11,8,23,87,29,64,123,126,6,10,37,44,55,122,83,110,0.4,0.6
11,9,0,84,30,63,118,126,5,9,39,43,49,122,74,110,0.4,0.6
11,9,1,80,32,61,110,126,5,9,39,43,47,122,47,47,0.4,0.6
11,9,2,80,29,60,110,126,6,9,41,42,40,122,44,47,0.4,0.6
11,9,3,79,23,58,107,126,6,9,39,41,39,122,42,47,0.4,0.6
11,9,4,74,17,55,97,125,5,8,33,39,43,122,42,47,0.3,0.6
11,9,5,66,30,53,81,123,5,8,28,37,46,122,43,47,0.3,0.5
11,9,6,60,32,51,69,120,5,8,28,34,45,122,43,47,0.3,0.5
11,9,7,56,29,48,61,117,5,7,44,32,31,122,42,47,0.3,0.5
11,9,8,54,24,44,58,113,7,7,40,31,37,122,41,47,0.4,0.4
11,9,9,54,12,39,57,108,8,7,32,30,51,122,42,47,0.4,0.4
11,9,10,56,24,34,62,105,9,7,31,29,58,122,44,47,0.5,0.4
11,9,11,60,18,31,70,103,9,7,35,30,60,122,46,47,0.5,0.4
11,9,12,65,22,29,79,103,8,7,33,31,66,122,49,49,0.4,0.4
11,9,13,62,29,29,74,102,8,7,22,31,88,122,54,54,0.4,0.4
11,9,14,65,31,29,79,100,8,7,21,31,101,122,62,62,0.3,0.4
11,9,15,67,31,28,84,99,8,7,23,31,104,118,71,71,0.4,0.4
11,9,16,70,30,28,89,97,8,7,26,32,103,105,79,79,0.4,0.4
11,9,17,67,30,28,84,94,7,7,26,32,100,104,85,85,0.4,0.4
11,9,18,68,29,28,85,93,6,7,32,32,87,104,89,89,0.4,0.4
11,9,19,68,26,27,86,91,6,7,54,33,58,104,88,89,0.4,0.4
11,9,20,72,31,27,94,90,6,7,88,36,17,104,82,89,0.4,0.4
11,9,21,66,28,27,82,87,6,7,97,38,4,104,72,89,0.4,0.4
11,9,22,61,25,27,71,85,6,7,88,41,6,104,60,89,0.4,0.4
11,9,23,59,25,27,67,82,6,7,86,43,6,104,48,89,0.4,0.4
11,10,0,56,30,27,62,80,6,7,84,45,3,104,35,89,0.5,0.4
11,10,1,54,22,26,58,78,6,7,74,46,3,104,3,3,0.5,0.4
11,10,2,52,27,26,53,75,7,7,70,47,2,104,2,3,0.5,0.4
11,10,3,45,29,26,45,73,7,7,80,49,12,104,6,6,0.5,0.4
11,10,4,53,28,27,55,71,6,7,77,51,11,104,7,7,0.5,0.4
11,10,5,59,42,27,61,70,6,7,94,54,4,104,6,7,0.5,0.4
11,10,6,59,42,28,60,70,7,7,99,56,4,104,6,7,0.5,0.4
11,10,7,57,33,28,64,70,8,7,89,58,5,104,6,7,0.6,0.4
11,10,8,61,29,28,71,70,8,7,78,60,7,104,6,7,0.6,0.4
11,10,9,60,38,29,70,71,8,7,64,61,36,104,10,10,0.5,0.5
11,10,10,59,37,30,67,71,8,7,42,62,66,104,18,18,0.5,0.5
11,10,11,56,39,31,61,71,8,7,35,62,81,104,27,27,0.5,0.5
11,10,12,56,33,31,62,70,7,7,48,62,68,104,34,34,0.5,0.5
11,10,13,55,34,31,60,70,7,7,49,64,72,104,42,42,0.5,0.5
11,10,14,57,36,31,63,69,7,7,48,65,75,104,51,51,0.5,0.5
11,10,15,56,34,32,61,68,7,7,47,66,80,103,61,61,0.4,0.5
11,10,16,56,33,32,62,67,6,7,36,66,92,100,71,71,0.4,0.5
11,10,17,53,30,32,56,66,6,7,33,66,88,92,78,78,0.4,0.5
11,10,18,53,26,32,55,64,6,7,44,67,74,92,79,79,0.4,0.5
11,10,19,58,28,32,65,64,6,7,82,68,24,92,72,79,0.4,0.5
11,10,20,52,29,32,54,62,5,7,84,68,11,92,64,79,0.4,0.5
11,10,21,44,30,32,44,60,6,7,88,67,2,92,56,79,0.4,0.5
11,10,22,43,29,32,43,59,6,7,84,67,2,92,47,79,0.4,0.5
11,10,23,51,30,32,52,58,6,7,85,67,1,92,37,79,0.4,0.5
11,11,0,55,32,32,59,58,7,7,86,67,2,92,26,79,0.5,0.5
11,11,1,52,36,33,52,58,6,7,94,68,3,92,3,3,0.5,0.5
11,11,2,54,38,33,44,58,8,7,98,69,4,92,4,4,0.5,0.5
11,11,3,49,24,33,49,58,7,7,92,70,4,92,4,4,0.5,0.5
11,11,4,50,20,33,50,58,6,7,92,70,4,92,4,4,0.6,0.5
11,11,5,51,26,32,51,57,7,7,89,70,4,92,4,4,0.6,0.5
11,11,6,48,28,31,48,57,6,7,91,70,3,92,4,4,0.5,0.5
11,11,7,44,25,31,44,55.5,7,7,85,70,8,92,4.5,4.5,0.5,0.5
11,11,8,40,22,31,40,54,8,7,79,70,13,92,5,5,0.5,0.5
11,11,9,43,26.5,30.5,43,53,8.5,7,67,70,34,92,10.5,10.5,0.55,0.5
11,11,10,46,31,30,46,52,9,7,55,70,55,92,16,16,0.6,0.5
11,11,11,47,32,30,47,52,8,7,40,70,78,92,26,26,0.6,0.5
11,11,12,49,25,29,49,51,7,7,36,70,84,92,36,36,0.5,0.5
11,11,13,52,31,29,54,51,6,7,34,69,88,92,46,46,0.5,0.5
11,11,14,52,36,29,53,50,6,7,27,68,99,99,58,58,0.5,0.5
11,11,15,53,37,29,50,50,6,7,29,68,95,99,69,69,0.5,0.5
11,11,16,48,29,29,48,49,5,7,36,68,80,99,78,78,0.4,0.5
11,11,17,35,24,29,35,48,5,7,46,68,62,99,80,80,0.4,0.5
11,11,18,32,22,29,32,48,5,6,64,69,39,99,78,80,0.4,0.5
11,11,19,43,22,28,40,46,5,6,85,69,12,99,70,80,0.4,0.5
11,11,20,43,24,28,39,46,5,6,86,69,8,99,60,80,0.4,0.5
11,11,21,43,18,28,35,45,5,6,86,69,4,99,50,80,0.4,0.5
11,11,22,42,14,27,31,45,5,6,84,69,4,99,38,80,0.4,0.5
11,11,23,43,14,26,28,44,5,6,85,69,3,99,26,80,0.4,0.5
11,12,0,41,16,26,28,43,5,6,82,69,4,99,17,80,0.4,0.5
11,12,1,40,24,25,30,42,6,6,80,68,4,99,4,4,0.4,0.5
11,12,2,42,20,24,29,41,5,6,83,68,4,99,4,4,0.4,0.5
11,12,3,41,16,24,27,40,5,6,81,67,6,99,5,5,0.4,0.5
11,12,4,40,23,24,24,39,5,6,80,67,5,99,5,5,0.4,0.5
11,12,5,39,17,24,25,38,5,6,77,66,5,99,5,5,0.4,0.4
11,12,6,38,25,24,21,37,5,6,76,66,10,99,6,6,0.3,0.4
11,12,7,46,32,24,24,36,5,6,76,65,7,99,6,6,0.3,0.4
11,12,8,40,28,24,31,36,6,6,68,65,15,99,7,7,0.3,0.4
11,12,9,46,19,24,46,36,6,6,62,65,25,99,10,10,0.4,0.4
11,12,10,35,24,24,35,36,7,6,38,64,56,99,16,16,0.3,0.4
11,12,11,33.75,21.25,23,27.5,35,6,5,35,64,62,99,23,23,0.3,0.4
11,12,12,32.5,18.5,23,20,34,5,5,30,64,72.5,99,26,26,0.3,0.4
11,12,13,31.25,15.75,23,15,32,5,5,24,63,83,99,37,37,0.3,0.4
11,12,14,30,13,22,18,31,5,5,23,63,94,95,49,49,0.3,0.4
11,12,15,29,12,21,23,30,5,5,28,63,91,94,61,61,0.3,0.4
11,12,16,33,16,20,33,29,5,5,38,63,81,94,70,70,0.4,0.4
11,12,17,40,14,20,40,29,5,5,56,64,64,94,76,76,0.4,0.4
11,12,18,34,15,19,30,29,5,5,68,64,45,94,74,76,0.4,0.4
11,12,19,56,14,19,33,29,5,5,111,65,4,94,66,76,0.4,0.4
11,12,20,49,15,19,42,29,5,5,98,65,8,94,59,76,0.4,0.4
11,12,21,52,20,19,53,30,5,5,100,66,11,94,50,76,0.4,0.4
11,12,22,50,23,19,50,31,6,5,99,67,8,94,39,76,0.5,0.4
11,12,23,52,23,19,46,31,6,5,103,67,4,94,28,76,0.5,0.4
11,13,0,51,27,20,46,32,8,5,101,68,4,94,18,76,0.6,0.4
11,13,1,51,24,20,41,33,6,5,102,69,4,94,4,4,0.5,0.4
11,13,2,51,28,20,34,33,6,5,101,70,4,94,4,4,0.5,0.4
11,13,3,50,32,21,36,33,6,6,99,71,4,94,4,4,0.5,0.4
11,13,4,47,22,21,28,33,5,6,93,71,7,94,5,5,0.5,0.4
11,13,5,47,20,21,22,33,5,6,93,72,5,94,5,5,0.4,0.4
11,13,6,47,22,21,31,34,6,6,94,72,3,94,4,5,0.5,0.4
11,13,7,47,23,21,28,34,6,6,94,73,5,94,5,5,0.5,0.4
11,13,8,44,28,21,35,34,6,6,87,74,11,94,5,5,0.5,0.4
11,13,9,35,22,21,31,33,6,6,70,74,32,94,9,9,0.4,0.4
11,13,10,26,18,21,24,33,6,6,40,74,68,94,17,17,0.5,0.4
11,13,11,28,15,20,28,33,5,6,36,74,72,94,25,25,0.4,0.4
11,13,12,27,14,20,23,33,5,6,26,74,86,94,35,35,0.4,0.4
11,13,13,29,13,20,29,34,5,6,26,74,89,94,46,46,0.4,0.4
11,13,14,33,16,20,33,34,5,6,26,75,88,91,56,56,0.4,0.4
11,13,15,30,18,20,26,34,5,6,23,74,95,95,68,68,0.4,0.5
11,13,16,30,14,20,22,34,6,6,23,74,96,96,78,78,0.5,0.5
11,13,17,30,17,20,24,33,6,6,24,72,93,96,86,86,0.5,0.5
11,13,18,29,17,20,29,33,5,6,32,71,78,96,87,87,0.4,0.5
11,13,19,42,19,20,42,33,6,6,43,68,61,96,86,87,0.5,0.5
11,13,20,46,21,21,46,34,5,6,64,67,41,96,80,87,0.5,0.5
11,13,21,42,19,21,42,33,5,6,62,65,42,96,74,87,0.4,0.5
11,13,22,46,21,21,46,33,5,6,88,65,19,96,66,87,0.5,0.5
11,13,23,52,29,21,54,33,5,6,97,64,12,96,55,87,0.5,0.5
11,14,0,49,34,21,48,33,5,5,87,64,16,96,45,87,0.5,0.5
11,14,1,46,32,21,40,33,5,5,80,63,19,96,19,19,0.5,0.5
11,14,2,49,34,22,36,33,5,5,64,61,29,96,24,24,0.5,0.5
11,14,3,48,33,22,36,33,6,5,60,60,31,96,26,26,0.5,0.5
11,14,4,49,34,22,33,34,6,5,37,57,52,96,33,33,0.4,0.5
11,14,5,55,39,23,36,34,6,5,42,55,44,96,35,35,0.5,0.5
11,14,6,60,43,24,34,34,6,5,39,53,48,96,37,37,0.5,0.5
11,14,7,63,45,25,35,35,6,5,46,51,38,96,37,37,0.5,0.5
11,14,8,64,46,26,40,35,6,5,62,50,26,96,36,37,0.5,0.5
11,14,9,72,52,27,44,35,7,6,62,50,33,96,38,38,0.6,0.5
11,14,10,69,50,28,49,36,7,6,44,50,60,96,42,42,0.5,0.5
11,14,11,46,32,29,39,37,6,6,49,50,62,96,45,45,0.5,0.5
11,14,12,43,29,29,43,38,6,6,32,50,84,96,49,49,0.4,0.5
11,14,13,34,23,30,34,38,6,6,18,50,107,107,57,57,0.4,0.5
11,14,14,37,23,30,37,38,6,6,18,50,112,112,65,65,0.4,0.5
11,14,15,44,22,30,44,39,7,6,20,50,113,113,75,75,0.4,0.5
11,14,16,47,22,31,47,40,7,6,26,50,107,113,85,85,0.4,0.5
11,14,17,51,24,31,52,41,8,6,35,50,98,113,93,93,0.4,0.5
11,14,18,57,28,31,63,42,7,6,57,51,67,113,94,94,0.4,0.5
11,14,19,57,29,32,64,43,6,6,70,52,48,113,92,94,0.5,0.5
11,14,20,61,29,32,71,44,5,6,105,54,13,113,83,94,0.6,0.5
11,14,21,62,34,33,73,46,5,6,101,56,13,113,71,94,0.5,0.5
11,14,22,62,40,34,73,47,5,6,108,57,6,113,58,94,0.6,0.5
11,14,23,60,43,34,69,48,6,6,107,57,4,113,44,94,0.6,0.5
11,15,0,64,46,35,67,48,5,6,104,58,5,113,32,94,0.7,0.5
11,15,1,70,51,35,65,49,5,6,101,59,4,113,4,4,0.7,0.5
11,15,2,75,55,36,64,50,5,6,97,60,5,113,4,4,0.7,0.5
11,15,3,79,58,37,56,51,6,6,90,61,4,113,4,4,0.6,0.5
11,15,4,78,57,38,56,52,6,6,86,63,4,113,4,4,0.6,0.5
11,15,5,74,54,39,55,53,6,6,89,65,4,113,4,4,0.6,0.5
11,15,6,73,53,39,55,54,6,6,92,67,5,113,4,4,0.5,0.5
11,15,7,69,50,40,48,54,6,6,86,69,5,113,4,4,0.5,0.5
11,15,8,78,57,40,70,56,6,6,86,70,8,113,5,5,0.6,0.5
11,15,9,77,56,40,62,56,6,6,78,71,23,113,7,7,0.6,0.5
11,15,10,62,44,40,44,56,8,6,55,71,55,113,14,14,0.5,0.5
11,15,11,48,33,40,22,56,6,6,35,71,82,113,23,23,0.4,0.5
11,15,12,34,22,40,34,55,5,6,33,71,87,113,34,34,0.4,0.5
11,15,13,35,21,40,29,55,5,6,19,71,110,113,47,47,0.3,0.5
11,15,14,37,18,39,25,54,5,6,15,71,118,118,61,61,0.3,0.5
11,15,15,37,18,39,37,54,5,6,27,71,102,118,73,73,0.3,0.5
11,15,16,39,17,39,39,54,5,6,30,71,99,118,84,84,0.2,0.5
11,15,17,54,22,39,57,54,5,6,62,72,61,118,89,89,0.3,0.5
11,15,18,69,32,39,88,55,5,6,95,74,20,118,85,89,0.4,0.5
11,15,19,58,26,39,65,55,5,6,76,74,29,118,78,89,0.3,0.5
11,15,20,52,24,39,53,54,7,6,76,73,26,118,71,89,0.3,0.5
11,15,21,50,24,38,50,53,5,6,81,72,20,118,59,89,0.3,0.5
11,15,22,51,24,38,51,53,5,6,80,71,13,118,46,89,0.4,0.5
11,15,23,53,27,37,55,52,6,6,76,70,10,118,35,89,0.4,0.5
11,16,0,52,30,36,53,51,7,6,63,68,21,118,25,89,0.4,0.4
11,16,1,47,32,36,47,51,5,6,44,65,32,118,32,32,0.4,0.4
11,16,2,50,35,35,37,50,5,6,70,64,10,118,21,32,0.5,0.4
11,16,3,52,36,34,41,49,5,6,80,64,4,118,15,32,0.5,0.4
11,16,4,51,33,33,51,49,5,6,76,64,4,118,12,32,0.4,0.4
11,16,5,53,37,32,45,48,5,6,71,63,4,118,11,32,0.4,0.4
11,16,6,42,29,31,37,48,6,6,72,62,3,118,10,32,0.4,0.4
11,16,7,43,30,30,39,47,6,6,68,61,3,118,9,32,0.4,0.4
11,16,8,50,33,29,50,46,6,6,64,60,5,118,8,32,0.4,0.4
11,16,9,52,29,28,54,46,6,6,62,60,12,118,6,32,0.5,0.4
11,16,10,43,30,28,38,46,6,5,54,60,24,118,7,32,0.4,0.4
11,16,11,39,27,27,32,46,6,5,36,60,47,118,13,32,0.3,0.4
11,16,12,39,27,28,30,46,6,6,35,60,50,118,18,32,0.4,0.4
11,16,13,38,26,28,33,46,6,6,34,60,53,118,25,32,0.3,0.4
11,16,14,36,25,28,32,46,7,6,28,61,64,102,32,32,0.3,0.4
11,16,15,39,23,28,39,46,6,6,36,61,55,99,39,39,0.3,0.4
11,16,16,36,20,28,36,46,7,6,37,62,56,64,45,45,0.3,0.4
11,16,17,38,22,28,38,46,7,6,45,61,52,64,50,50,0.3,0.4
11,16,18,44,26,28,44,44,5,6,75,60,18,64,49,50,0.4,0.4
11,16,19,49,26,28,49,43,6,6,66,60,23,64,46,50,0.4,0.4
11,16,20,49,24,28,49,43,7,6,54,59,30,64,44,50,0.3,0.4
11,16,21,45,26,28,45,43,9,6,62,58,15,64,39,50,0.3,0.4
11,16,22,46,24,28,46,42,8,6,52,57,20,64,34,50,0.3,0.4
11,16,23,44,22,28,44,42,6,6,38,55,34,64,31,50,0.3,0.4
11,17,0,36,20,28,36,41,5,6,27,54,46,64,30,50,0.3,0.4
11,17,1,30,18,27,30,41,5,6,26,53,42,64,42,42,0.3,0.4
11,17,2,30,21,26,27,40,5,6,27,51,37,64,40,42,0.3,0.4
11,17,3,30,21,26,25,40,5,6,26,49,37,64,39,42,0.3,0.3
11,17,4,29,20,25,16,38,5,6,26,47,32,64,37,42,0.2,0.3
11,17,5,29,20,25,22,37,5,6,20,45,39,64,37,42,0.2,0.3
11,17,6,38,26,24,17,36,5,6,36,43,22,64,35,42,0.3,0.3
11,17,7,36,25,24,20,36,6,6,43,42,16,64,32,42,0.3,0.3
11,17,8,32,22,24,30,35,7,6,36,41,24,64,31,42,0.3,0.3
11,17,9,33,23,24,21,33,8,6,32,40,34,64,30,42,0.3,0.3
11,17,10,32,22,23,17,32,7,6,26,38,52,64,32,42,0.4,0.3
11,17,11,26,18,23,12,32,7,6,20,38,65,65,36,42,0.4,0.3
11,17,12,20,14,22,19,31,7,6,22,37,64,65,40,42,0.5,0.3
11,17,13,25,17,22,20,31,6,6,23,37,62,65,42,42,0.5,0.3
11,17,14,22,15,21,18,30,6,6,24,37,61,65,47,47,0.4,0.3
11,17,15,19,13,21,17,29,6,6,26,36,59,65,53,53,0.4,0.3
11,17,16,34,16,21,34,29,7,6,31,36,59,65,57,57,0.4,0.3
11,17,17,47,14,21,47,29,7,6,45,36,39,65,58,58,0.5,0.3
11,17,18,35,19,20,35,29,7,6,48,35,30,65,55,58,0.5,0.3
11,17,19,32,16,20,32,28,6,6,46,34,29,65,50,58,0.4,0.4
11,17,20,29.5,14,19,30,28,8,6,43,33,27,65,46,58,0.4,0.4
11,17,21,27,17,19,27,27,11,6,40,32,30,65,42,58,0.5,0.4
11,17,22,31,15,19,31,26,10,7,32,31,37,65,39,58,0.5,0.4
11,17,23,29,14,18,29,26,11,7,31,31,39,65,36,58,0.5,0.4
11,18,0,25,11,18,25,25,10,7,29,31,42,65,34,58,0.5,0.4
11,18,1,22,11,18,22,25,10,7,30,31,38,65,38,38,0.4,0.4
11,18,2,18,12,17,18,24,8,7,28,31,38,65,38,38,0.4,0.4
11,18,3,19,13,17,15,24,7,7,25,31,41,65,39,39,0.4,0.4
11,18,4,19,10,17,19,24,6,7,28,31,35,65,38,39,0.4,0.4
11,18,5,22,15,16,20,24,6,7,29,32,34,65,37,39,0.4,0.4
11,18,6,19,12,16,19,24,7,8,32,32,31,65,36,39,0.4,0.4
11,18,7,23,12,15,23,24,6,8,42,32,20,65,34,39,0.4,0.4
11,18,8,28,13,15,28,24,7,8,36,32,28,65,33,39,0.4,0.4
11,18,9,29,14,14,29,24,6,7,24,31,45,65,34,39,0.4,0.4
11,18,10,25,10,14,25,25,6,7,20,31,50,65,36,39,0.4,0.4
11,18,11,22,12,14,22,25,6,7,18,31,64,64,38,39,0.4,0.4
11,18,12,26,10,14,26,25,6,7,17,31,75,75,43,43,0.4,0.4
11,18,13,33,15,13,33,26,6,7,16,30,84,84,50,50,0.4,0.4
11,18,14,37,16,14,37,27,5,7,16,30,91,91,57,57,0.4,0.4
11,18,15,39,14,14,39,28,5,7,22,30,87,91,66,66,0.4,0.4
11,18,16,43,16,14,43,28,6,7,26,30,89,91,73,73,0.4,0.4
11,18,17,38,18,14,38,28,5,7,37,29,74,91,77,77,0.4,0.4
11,18,18,58,24,14,65,29,6,7,68,30,48,91,76,77,0.5,0.4
11,18,19,72,25,14,94,32,7,7,66,31,21,91,71,77,0.5,0.4
11,18,20,71,26,15,91,34,8,7,68,32,8,91,63,77,0.5,0.4
11,18,21,60,28,15,69,36,7,7,60,33,12,91,54,77,0.5,0.4
11,18,22,55,34,16,60,37,6,7,46,34,17,91,44,77,0.5,0.4
11,18,23,49,30,17,49,38,6,7,37,34,22,91,36,77,0.4,0.4
11,19,0,41,26,17,41,39,6,6,35,34,18,91,28,77,0.2,0.4
11,19,1,35,22,18,35,39,6,6,36,35,14,91,14,14,0.3,0.4
11,19,2,29,20,18,29,40,6,6,34,35,17,91,16,16,0.3,0.4
11,19,3,26,18,18,26,40,6,6,36,35,15,91,15,16,0.3,0.4
11,19,4,32,22,19,28,40,6,6,35,36,16,91,16,16,0.3,0.4
11,19,5,35,23,19,35,41,6,6,40,36,15,91,15,16,0.5,0.4
11,19,6,50,35,20,20,41,7,6,36,36,17,91,16,16,0.9,0.4
11,19,7,46,32,21,22,41,7,6,38,36,19,91,16,16,0.9,0.4
11,19,8,43,30,22,33,41,7,6,42,36,16,91,16,16,1,0.5
11,19,9,45,31,22,38,42,6,6,33,37,27,91,18,18,1,0.5
11,19,10,38,26,23,20,41,5,6,27,37,43,91,21,21,1,0.5
11,19,11,38.33333333,24,24,18,42,5,6,24,37,50,91,25,25,1.2,0.5
11,19,12,38.66666667,22,24,16,42,5,6,29,38,58,91,31,31,1.2,0.6
11,19,13,39,27,25,18,41,6,6,28,38,78,91,38,38,1.2,0.6
11,19,14,47,33,25,24,41,6,6,28.66666667,39,99,99,49,49,1.166666667,0.6
11,19,15,55,39,25,30.5,41,6,6,29.33333333,40,93,99,53,53,1.133333333,0.6
11,19,16,63,45,27,37,40,6,6,30,40,87,99,63,63,1.1,0.6
11,19,17,70,51,28,50,41,7,6,41,40,74,99,70,70,1.1,0.7
11,19,18,87,64,30,66,41,7,6,49,40,64,99,73,73,1.1,0.7
11,19,19,94,70,32,69,40,7,6,44,39,64,99,75,75,1.1,0.7
11,19,20,92,68,34,66,39,7,6,41,37,50,99,74,75,1.2,0.8
11,19,21,88,65,36,66,39,8,6,41,36,48,99,69,75,1.2,0.8
11,19,22,82,60,37,65,39,9,6,37,36,50,99,62,75,1.1,0.8
11,19,23,88,65,39,65,40,9,7,42,36,44,99,60,75,1.1,0.9
11,20,0,99,74,41,53,40,5,7,29,36,56,99,56,75,1.1,0.9
11,20,1,87,64,43,36,40,5,7,24,35,59,99,59,59,1,0.9
11,20,2,84,62,45,36,40,5,6,32,35,43,99,51,59,1,1
11,20,3,92,68,48,38,41,5,6,30,35,44,99,49,59,1,1
11,20,4,90,67,50,41,42,6,6,32,35,36,99,46,59,1,1
11,20,5,104,78,53,42,42,6,6,38,35,28,99,42,59,1,1.1
11,20,6,107,80,55,44,43,7,6,48,35,20,99,38,59,1,1.1
11,20,7,107,80,57,52,44,10,7,55,36,15,99,35,59,1,1.1
11,20,8,117,88,60,60,46,7,7,49,36,15,99,32,59,1,1.1
11,20,9,97,72,62,50,46,5,7,42,37,15,99,27,59,1,1.1
11,20,10,54,38,62,26,46,5,7,30,37,27,99,25,59,1,1.1
11,20,11,43,30,61,20,45,5,6,31,37,29,99,23,59,1,1.1
11,20,12,49,34,61,25,46,5,6,24,37,42,99,24,59,0.9,1.1
11,20,13,45,31,62,29,46,5,6,19,37,51,99,27,59,0.8,1
11,20,14,45,31,60,29,46,5,6,19,36,58,87,32,59,0.8,1
11,20,15,39,27,59,31,46,5,6,20,35,62,87,37,59,0.8,1
11,20,16,48,33,58,32,45,5,6,21,35,66,74,44,59,0.8,1
11,20,17,40,28,57,32,45,5,6,21,34,66,66,50,59,0.8,1
11,20,18,32,22,56,30,43,5,6,19,33,66,66,55,59,0.7,1
11,20,19,27,16,53,27,41,5,6,20,32,63,66,59,59,0.7,1
11,20,20,29,20,51,25,40,5,6,22,31,61,66,62,62,0.7,0.9
11,20,21,29,20,50,25,38,5,6,24,30,57,66,62,62,0.7,0.9
11,20,22,29,20,48,21,36,5,6,20,30,62,66,63,63,0.6,0.9
11,20,23,25,17,46,20,34,6,6,29,29,51,66,62,63,0.7,0.9
11,21,0,23,16,43,22,33,6,6,32,29,47,66,59,63,0.7,0.9
11,21,1,23,16,41,23,32,6,6,32,30,43,66,43,43,0.8,0.9
11,21,2,22,15,39,21,32,6,6,32,30,42,66,42,43,0.8,0.8
11,21,3,22,15,37,20,31,5,6,41,30,33,66,39,43,0.7,0.8
11,21,4,27,18,35,20,30,5,6,53,31,20,66,34,43,0.7,0.8
11,21,5,29,20,33,21,29,5,6,41,31,31,66,34,43,0.6,0.8
11,21,6,23,11,30,22,28,5,5,45,31,30,66,33,43,0.6,0.8
11,21,7,23,9,27,23,27,5,5,40,30,34,66,33,43,0.6,0.8
